NI VB-8012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Configuration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8460000,-1.728395062,-1.604938272,-4.773662551,-4.609053498,,,-8460000,3.04526749,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8440000,-1.646090535,-1.522633745,-4.691358025,-4.526748971,,,-8440000,3.04526749,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8420000,-1.604938272,-1.440329218,-4.609053498,-4.444444444,,,-8420000,3.004115226,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8400000,-1.481481481,-1.358024691,-4.526748971,-4.362139918,,,-8400000,3.04526749,3.004115226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8380000,-1.399176955,-1.234567901,-4.444444444,-4.197530864,,,-8380000,3.04526749,2.962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8360000,-1.316872428,-1.152263374,-4.279835391,-4.115226337,,,-8360000,2.962962963,2.962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8340000,-1.193415638,-1.028806584,-4.197530864,-3.950617284,,,-8340000,3.004115226,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8320000,-1.069958848,-0.905349794,-4.032921811,-3.78600823,,,-8320000,2.962962963,2.880658436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8300000,-0.946502058,-0.740740741,-3.950617284,-3.703703704,,,-8300000,3.004115226,2.962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8280000,-0.823045267,-0.617283951,-3.78600823,-3.53909465,,,-8280000,2.962962963,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8260000,-0.658436214,-0.452674897,-3.621399177,-3.374485597,,,-8260000,2.962962963,2.9218107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8240000,-0.49382716,-0.329218107,-3.456790123,-3.209876543,,,-8240000,2.962962963,2.880658436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8220000,-0.37037037,-0.205761317,-3.29218107,-3.04526749,,,-8220000,2.9218107,2.839506173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8200000,-0.24691358,-0.12345679,-3.127572016,-2.798353909,,,-8200000,2.880658436,2.674897119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8180000,-0.164609053,-0.041152263,-2.962962963,-2.633744856,,,-8180000,2.798353909,2.592592593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8160000,-0.082304527,0.041152263,-2.716049383,-2.386831276,,,-8160000,2.633744856,2.427983539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8140000,-0.041152263,0.082304527,-2.551440329,-2.222222222,,,-8140000,2.510288066,2.304526749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8120000,0.041152263,0.164609053,-2.304526749,-1.975308642,,,-8120000,2.345679012,2.139917695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8100000,0.12345679,0.205761317,-2.057613169,-1.810699588,,,-8100000,2.181069959,2.016460905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8080000,0.164609053,0.288065844,-1.893004115,-1.563786008,,,-8080000,2.057613169,1.851851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8060000,0.205761317,0.37037037,-1.646090535,-1.316872428,,,-8060000,1.851851852,1.687242798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8040000,0.288065844,0.411522634,-1.481481481,-1.152263374,,,-8040000,1.769547325,1.563786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8020000,0.329218107,0.49382716,-1.234567901,-0.905349794,,,-8020000,1.563786008,1.399176955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-8000000,0.411522634,0.534979424,-0.987654321,-0.658436214,,,-8000000,1.399176955,1.193415638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7980000,0.452674897,0.576131687,-0.740740741,-0.411522634,,,-7980000,1.193415638,0.987654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7960000,0.534979424,0.658436214,-0.49382716,-0.164609053,,,-7960000,1.028806584,0.823045267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7940000,0.576131687,0.699588477,-0.24691358,0.082304527,,,-7940000,0.823045267,0.617283951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7920000,0.658436214,0.740740741,0,0.24691358,,,-7920000,0.658436214,0.49382716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7900000,0.699588477,0.781893004,0.164609053,0.49382716,,,-7900000,0.534979424,0.288065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7880000,0.740740741,0.864197531,0.411522634,0.740740741,,,-7880000,0.329218107,0.12345679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7860000,0.781893004,0.905349794,0.658436214,0.987654321,,,-7860000,0.12345679,-0.082304527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7840000,0.864197531,1.028806584,0.905349794,1.234567901,,,-7840000,-0.041152263,-0.205761317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7820000,0.946502058,1.111111111,1.152263374,1.399176955,,,-7820000,-0.205761317,-0.288065844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7800000,1.069958848,1.275720165,1.399176955,1.646090535,,,-7800000,-0.329218107,-0.37037037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7780000,1.234567901,1.440329218,1.563786008,1.893004115,,,-7780000,-0.329218107,-0.452674897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7760000,1.358024691,1.604938272,1.810699588,2.139917695,,,-7760000,-0.452674897,-0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7740000,1.563786008,1.810699588,2.057613169,2.304526749,,,-7740000,-0.49382716,-0.49382716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7720000,1.769547325,2.016460905,2.222222222,2.551440329,,,-7720000,-0.452674897,-0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7700000,1.975308642,2.181069959,2.386831276,2.716049383,,,-7700000,-0.411522634,-0.534979424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7680000,2.139917695,2.386831276,2.633744856,2.962962963,,,-7680000,-0.49382716,-0.576131687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7660000,2.345679012,2.551440329,2.798353909,3.127572016,,,-7660000,-0.452674897,-0.576131687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7640000,2.510288066,2.716049383,3.04526749,3.29218107,,,-7640000,-0.534979424,-0.576131687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7620000,2.674897119,2.880658436,3.209876543,3.456790123,,,-7620000,-0.534979424,-0.576131687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7600000,2.839506173,2.962962963,3.374485597,3.621399177,,,-7600000,-0.534979424,-0.658436214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7580000,2.880658436,2.962962963,3.53909465,3.78600823,,,-7580000,-0.658436214,-0.823045267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7560000,2.9218107,2.962962963,3.703703704,3.950617284,,,-7560000,-0.781893004,-0.987654321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7540000,2.9218107,3.004115226,3.868312757,4.115226337,,,-7540000,-0.946502058,-1.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7520000,2.9218107,3.004115226,3.950617284,4.197530864,,,-7520000,-1.028806584,-1.193415638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7500000,2.9218107,3.004115226,4.115226337,4.279835391,,,-7500000,-1.193415638,-1.275720165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7480000,2.962962963,3.004115226,4.197530864,4.444444444,,,-7480000,-1.234567901,-1.440329218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7460000,2.962962963,3.004115226,4.362139918,4.526748971,,,-7460000,-1.399176955,-1.522633745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7440000,2.962962963,3.04526749,4.444444444,4.609053498,,,-7440000,-1.481481481,-1.563786008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7420000,2.962962963,3.04526749,4.526748971,4.691358025,,,-7420000,-1.563786008,-1.646090535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7400000,2.962962963,3.04526749,4.609053498,4.773662551,,,-7400000,-1.646090535,-1.728395062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7380000,2.962962963,3.04526749,4.609053498,4.855967078,,,-7380000,-1.646090535,-1.810699588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7360000,2.962962963,3.04526749,4.691358025,4.855967078,,,-7360000,-1.728395062,-1.810699588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7340000,2.962962963,3.04526749,4.773662551,4.938271605,,,-7340000,-1.810699588,-1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7320000,2.962962963,3.04526749,4.773662551,4.938271605,,,-7320000,-1.810699588,-1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7300000,3.004115226,3.04526749,4.773662551,4.938271605,,,-7300000,-1.769547325,-1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7280000,3.004115226,3.04526749,4.855967078,4.938271605,,,-7280000,-1.851851852,-1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-7260000,3.004115226,3.04526749,4.855967078,4.938271605,,,-7260000,-1.851851852,-1.893004115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
